Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:41: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                                                                                         | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                        
{'loss': 84.0796, 'grad_norm': 9627.380859375, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'epoch': 0.0}
{'loss': 10.8069, 'grad_norm': 49.31572341918945, 'learning_rate': 3.55e-05, 'ce_loss': 0.15166521072387695, 'kl_loss': 2.2693612575531006, 'epoch': 0.01}
{'loss': 11.2822, 'grad_norm': 39.39738845825195, 'learning_rate': 3.575e-05, 'ce_loss': 0.13913750648498535, 'kl_loss': 2.4610116481781006, 'epoch': 0.01}
{'loss': 10.339, 'grad_norm': 579.4429931640625, 'learning_rate': 3.6e-05, 'ce_loss': 0.10512587428092957, 'kl_loss': 2.344970226287842, 'epoch': 0.01}
{'loss': 15.0516, 'grad_norm': 77.67091369628906, 'learning_rate': 3.625e-05, 'ce_loss': 0.16247355937957764, 'kl_loss': 2.761526584625244, 'epoch': 0.01}
{'loss': 15.2717, 'grad_norm': 468.7400207519531, 'learning_rate': 3.65e-05, 'ce_loss': 0.10571286827325821, 'kl_loss': 1.9997661113739014, 'epoch': 0.01}
{'loss': 9.6556, 'grad_norm': 277.1519775390625, 'learning_rate': 3.675e-05, 'ce_loss': 0.13121721148490906, 'kl_loss': 2.2043344974517822, 'epoch': 0.01}
{'loss': 11.4223, 'grad_norm': 1605.422119140625, 'learning_rate': 3.7e-05, 'ce_loss': 0.1392093002796173, 'kl_loss': 2.026448965072632, 'epoch': 0.01}
{'loss': 12.1672, 'grad_norm': 1291.9091796875, 'learning_rate': 3.7250000000000004e-05, 'ce_loss': 0.1856974959373474, 'kl_loss': 2.5120747089385986, 'epoch': 0.01}
{'loss': 10.4588, 'grad_norm': 198.8897247314453, 'learning_rate': 3.7500000000000003e-05, 'ce_loss': 0.16734646260738373, 'kl_loss': 2.1100594997406006, 'epoch': 0.02}
{'loss': 11.7385, 'grad_norm': 61.84876251220703, 'learning_rate': 3.775e-05, 'ce_loss': 0.3759942352771759, 'kl_loss': 2.8320679664611816, 'epoch': 0.02}
{'loss': 11.4252, 'grad_norm': 52.60527420043945, 'learning_rate': 3.8e-05, 'ce_loss': 0.20991718769073486, 'kl_loss': 2.3562211990356445, 'epoch': 0.02}
{'loss': 9.6538, 'grad_norm': 109.5896987915039, 'learning_rate': 3.825e-05, 'ce_loss': 0.1061243787407875, 'kl_loss': 1.9487266540527344, 'epoch': 0.02}
{'loss': 12.9853, 'grad_norm': 80.20893096923828, 'learning_rate': 3.85e-05, 'ce_loss': 0.23341067135334015, 'kl_loss': 3.0042998790740967, 'epoch': 0.02}
{'loss': 10.6649, 'grad_norm': 24.57123374938965, 'learning_rate': 3.875e-05, 'ce_loss': 0.16154630482196808, 'kl_loss': 2.5851502418518066, 'epoch': 0.02}
{'loss': 8.8989, 'grad_norm': 200.8352813720703, 'learning_rate': 3.9000000000000006e-05, 'ce_loss': 0.12370210140943527, 'kl_loss': 2.3375086784362793, 'epoch': 0.02}
{'loss': 10.4799, 'grad_norm': 21.964696884155273, 'learning_rate': 3.9250000000000005e-05, 'ce_loss': 0.23755675554275513, 'kl_loss': 2.523164987564087, 'epoch': 0.02}
{'loss': 10.5836, 'grad_norm': 122.90925598144531, 'learning_rate': 3.9500000000000005e-05, 'ce_loss': 0.10733596235513687, 'kl_loss': 1.699215292930603, 'epoch': 0.02}
{'loss': 10.9779, 'grad_norm': 65.0419692993164, 'learning_rate': 3.9750000000000004e-05, 'ce_loss': 0.1361597627401352, 'kl_loss': 2.2751312255859375, 'epoch': 0.02}
{'loss': 9.8848, 'grad_norm': 540.062255859375, 'learning_rate': 4e-05, 'ce_loss': 0.1350630521774292, 'kl_loss': 2.210232973098755, 'epoch': 0.02}
{'loss': 13.7362, 'grad_norm': 173.6724395751953, 'learning_rate': 4.025e-05, 'ce_loss': 0.11696787178516388, 'kl_loss': 1.6252952814102173, 'epoch': 0.02}
{'loss': 10.796, 'grad_norm': 78.48519897460938, 'learning_rate': 4.05e-05, 'ce_loss': 0.18761204183101654, 'kl_loss': 2.7309231758117676, 'epoch': 0.02}
{'loss': 10.4325, 'grad_norm': 23.046756744384766, 'learning_rate': 4.075e-05, 'ce_loss': 0.12798836827278137, 'kl_loss': 2.1602954864501953, 'epoch': 0.02}
{'loss': 10.4473, 'grad_norm': 25.524999618530273, 'learning_rate': 4.1e-05, 'ce_loss': 0.1259947568178177, 'kl_loss': 1.8281258344650269, 'epoch': 0.02}
{'loss': 9.5506, 'grad_norm': 293.9573669433594, 'learning_rate': 4.125e-05, 'ce_loss': 0.16266654431819916, 'kl_loss': 2.31479811668396, 'epoch': 0.02}
{'loss': 13.9678, 'grad_norm': 237.56600952148438, 'learning_rate': 4.15e-05, 'ce_loss': 0.16030912101268768, 'kl_loss': 2.127891778945923, 'epoch': 0.02}
{'loss': 10.6411, 'grad_norm': 39.79804992675781, 'learning_rate': 4.175e-05, 'ce_loss': 0.3268880844116211, 'kl_loss': 2.0273826122283936, 'epoch': 0.02}
{'loss': 9.4182, 'grad_norm': 44.834327697753906, 'learning_rate': 4.2e-05, 'ce_loss': 0.08654406666755676, 'kl_loss': 1.4823137521743774, 'epoch': 0.02}
{'loss': 9.5072, 'grad_norm': 60.38273620605469, 'learning_rate': 4.2250000000000004e-05, 'ce_loss': 0.07313989847898483, 'kl_loss': 2.349834442138672, 'epoch': 0.02}
{'loss': 8.8915, 'grad_norm': 3197.73291015625, 'learning_rate': 4.25e-05, 'ce_loss': 0.13026441633701324, 'kl_loss': 2.174424886703491, 'epoch': 0.02}
{'loss': 9.7437, 'grad_norm': 47.978885650634766, 'learning_rate': 4.275e-05, 'ce_loss': 0.10494017601013184, 'kl_loss': 1.8597235679626465, 'epoch': 0.02}
{'loss': 9.9902, 'grad_norm': 19.214176177978516, 'learning_rate': 4.3e-05, 'ce_loss': 0.12723836302757263, 'kl_loss': 2.189664602279663, 'epoch': 0.02}
{'loss': 11.522, 'grad_norm': 284.40081787109375, 'learning_rate': 4.325e-05, 'ce_loss': 0.1722732037305832, 'kl_loss': 1.8470103740692139, 'epoch': 0.02}
{'loss': 10.6589, 'grad_norm': 37.82051467895508, 'learning_rate': 4.35e-05, 'ce_loss': 0.11615534871816635, 'kl_loss': 2.8172709941864014, 'epoch': 0.02}
{'loss': 11.2052, 'grad_norm': 200.38070678710938, 'learning_rate': 4.375e-05, 'ce_loss': 0.16552293300628662, 'kl_loss': 2.6503067016601562, 'epoch': 0.02}
{'loss': 11.6746, 'grad_norm': 38.84847640991211, 'learning_rate': 4.4000000000000006e-05, 'ce_loss': 0.12410250306129456, 'kl_loss': 2.132793426513672, 'epoch': 0.02}
{'loss': 9.5142, 'grad_norm': 20.07097053527832, 'learning_rate': 4.4250000000000005e-05, 'ce_loss': 0.18393154442310333, 'kl_loss': 1.5005403757095337, 'epoch': 0.02}
{'loss': 9.6494, 'grad_norm': 150.5092010498047, 'learning_rate': 4.4500000000000004e-05, 'ce_loss': 0.16489775478839874, 'kl_loss': 3.7246177196502686, 'epoch': 0.02}
{'loss': 9.5297, 'grad_norm': 23.862083435058594, 'learning_rate': 4.4750000000000004e-05, 'ce_loss': 0.11415920406579971, 'kl_loss': 2.1039323806762695, 'epoch': 0.02}
{'loss': 9.9346, 'grad_norm': 17.94596290588379, 'learning_rate': 4.5e-05, 'ce_loss': 0.19075526297092438, 'kl_loss': 5.1134867668151855, 'epoch': 0.02}
{'loss': 11.4749, 'grad_norm': 544.3041381835938, 'learning_rate': 4.525e-05, 'ce_loss': 0.15264835953712463, 'kl_loss': 2.438978910446167, 'epoch': 0.02}
{'loss': 12.142, 'grad_norm': 42.3023567199707, 'learning_rate': 4.55e-05, 'ce_loss': 0.20913034677505493, 'kl_loss': 2.7823336124420166, 'epoch': 0.02}
{'loss': 9.7415, 'grad_norm': 30.841327667236328, 'learning_rate': 4.575e-05, 'ce_loss': 0.16869500279426575, 'kl_loss': 2.1743597984313965, 'epoch': 0.02}
{'loss': 9.7278, 'grad_norm': 262.85809326171875, 'learning_rate': 4.600000000000001e-05, 'ce_loss': 0.16964536905288696, 'kl_loss': 2.375058174133301, 'epoch': 0.02}
{'loss': 10.0581, 'grad_norm': 101.59967803955078, 'learning_rate': 4.6250000000000006e-05, 'ce_loss': 0.09834691137075424, 'kl_loss': 1.928665280342102, 'epoch': 0.02}
{'loss': 9.082, 'grad_norm': 21.61904525756836, 'learning_rate': 4.6500000000000005e-05, 'ce_loss': 0.06960774958133698, 'kl_loss': 1.7798998355865479, 'epoch': 0.02}
{'loss': 12.306, 'grad_norm': 34.01814270019531, 'learning_rate': 4.6750000000000005e-05, 'ce_loss': 0.2688375413417816, 'kl_loss': 3.204012155532837, 'epoch': 0.02}
{'loss': 11.2577, 'grad_norm': 36.752132415771484, 'learning_rate': 4.7e-05, 'ce_loss': 0.22466905415058136, 'kl_loss': 6.269123077392578, 'epoch': 0.02}
{'loss': 10.1661, 'grad_norm': 32.8580207824707, 'learning_rate': 4.7249999999999997e-05, 'ce_loss': 0.19099536538124084, 'kl_loss': 1.951796531677246, 'epoch': 0.02}
  warnings.warn(
                                                                                                                                                        
{'loss': 8.3517, 'grad_norm': 46.14327621459961, 'learning_rate': 4.75e-05, 'ce_loss': 0.1616915762424469, 'kl_loss': 1.9512343406677246, 'epoch': 0.02}
{'loss': 9.9493, 'grad_norm': 17.28985595703125, 'learning_rate': 4.775e-05, 'ce_loss': 0.15561440587043762, 'kl_loss': 2.236323356628418, 'epoch': 0.02}
{'loss': 10.6389, 'grad_norm': 17.900798797607422, 'learning_rate': 4.8e-05, 'ce_loss': 0.18501192331314087, 'kl_loss': 4.873091220855713, 'epoch': 0.02}
{'loss': 10.8457, 'grad_norm': 25.365453720092773, 'learning_rate': 4.825e-05, 'ce_loss': 0.10452383756637573, 'kl_loss': 2.0096352100372314, 'epoch': 0.02}
{'loss': 8.9907, 'grad_norm': 14.7456693649292, 'learning_rate': 4.85e-05, 'ce_loss': 0.11994323879480362, 'kl_loss': 2.276843547821045, 'epoch': 0.02}
{'loss': 9.925, 'grad_norm': 20.02314567565918, 'learning_rate': 4.875e-05, 'ce_loss': 0.056728459894657135, 'kl_loss': 1.467502474784851, 'epoch': 0.02}
{'loss': 9.356, 'grad_norm': 482.405029296875, 'learning_rate': 4.9e-05, 'ce_loss': 0.11865755915641785, 'kl_loss': 1.6803793907165527, 'epoch': 0.02}
{'loss': 8.0641, 'grad_norm': 20.05957794189453, 'learning_rate': 4.9250000000000004e-05, 'ce_loss': 0.11513836681842804, 'kl_loss': 1.790034294128418, 'epoch': 0.02}
{'loss': 8.8246, 'grad_norm': 177.21127319335938, 'learning_rate': 4.9500000000000004e-05, 'ce_loss': 0.21207134425640106, 'kl_loss': 2.6509170532226562, 'epoch': 0.02}
{'loss': 10.0314, 'grad_norm': 17.420005798339844, 'learning_rate': 4.975e-05, 'ce_loss': 0.11244199424982071, 'kl_loss': 1.9991823434829712, 'epoch': 0.02}
{'loss': 11.9585, 'grad_norm': 23.193382263183594, 'learning_rate': 5e-05, 'ce_loss': 0.2441939413547516, 'kl_loss': 3.71109938621521, 'epoch': 0.02}
{'loss': 9.3128, 'grad_norm': 15.493622779846191, 'learning_rate': 4.9999998715430506e-05, 'ce_loss': 0.1608988493680954, 'kl_loss': 2.225066900253296, 'epoch': 0.02}
{'loss': 11.1069, 'grad_norm': 23.19438934326172, 'learning_rate': 4.9999994861722165e-05, 'ce_loss': 0.11063402146100998, 'kl_loss': 2.55989146232605, 'epoch': 0.02}
{'loss': 12.9089, 'grad_norm': 28.156875610351562, 'learning_rate': 4.999998843887537e-05, 'ce_loss': 0.22225351631641388, 'kl_loss': 1.9427136182785034, 'epoch': 0.02}
{'loss': 9.0952, 'grad_norm': 16.57206153869629, 'learning_rate': 4.999997944689078e-05, 'ce_loss': 0.13061410188674927, 'kl_loss': 1.7925963401794434, 'epoch': 0.02}
{'loss': 11.4171, 'grad_norm': 30.286949157714844, 'learning_rate': 4.9999967885769314e-05, 'ce_loss': 0.09409008175134659, 'kl_loss': 2.132093906402588, 'epoch': 0.02}
{'loss': 9.5557, 'grad_norm': 21.273235321044922, 'learning_rate': 4.9999953755512176e-05, 'ce_loss': 0.08885501325130463, 'kl_loss': 2.1155576705932617, 'epoch': 0.02}
{'loss': 8.932, 'grad_norm': 14.804801940917969, 'learning_rate': 4.9999937056120795e-05, 'ce_loss': 0.14559616148471832, 'kl_loss': 3.159919023513794, 'epoch': 0.02}
{'loss': 8.8551, 'grad_norm': 14.34655475616455, 'learning_rate': 4.9999917787596905e-05, 'ce_loss': 0.10880859196186066, 'kl_loss': 1.6166187524795532, 'epoch': 0.02}
{'loss': 9.8646, 'grad_norm': 68.26641082763672, 'learning_rate': 4.9999895949942485e-05, 'ce_loss': 0.10763987898826599, 'kl_loss': 2.606708526611328, 'epoch': 0.02}
{'loss': 8.6154, 'grad_norm': 13.737263679504395, 'learning_rate': 4.999987154315977e-05, 'ce_loss': 0.12436870485544205, 'kl_loss': 1.6209603548049927, 'epoch': 0.02}
{'loss': 11.306, 'grad_norm': 24.48427391052246, 'learning_rate': 4.999984456725127e-05, 'ce_loss': 0.17282672226428986, 'kl_loss': 2.317970037460327, 'epoch': 0.02}
{'loss': 9.6635, 'grad_norm': 15.094077110290527, 'learning_rate': 4.9999815022219764e-05, 'ce_loss': 0.1073751226067543, 'kl_loss': 1.849230408668518, 'epoch': 0.02}
{'loss': 8.2422, 'grad_norm': 12.649087905883789, 'learning_rate': 4.9999782908068284e-05, 'ce_loss': 0.156381756067276, 'kl_loss': 2.0515482425689697, 'epoch': 0.02}
{'loss': 9.0525, 'grad_norm': 14.233367919921875, 'learning_rate': 4.999974822480014e-05, 'ce_loss': 0.10301651060581207, 'kl_loss': 1.8454911708831787, 'epoch': 0.02}
{'loss': 8.4792, 'grad_norm': 26.196548461914062, 'learning_rate': 4.9999710972418864e-05, 'ce_loss': 0.11750166118144989, 'kl_loss': 2.1960854530334473, 'epoch': 0.02}
{'loss': 8.5665, 'grad_norm': 14.80453872680664, 'learning_rate': 4.999967115092833e-05, 'ce_loss': 0.06132350489497185, 'kl_loss': 1.8776638507843018, 'epoch': 0.02}
{'loss': 12.0425, 'grad_norm': 23.223560333251953, 'learning_rate': 4.99996287603326e-05, 'ce_loss': 0.3724469542503357, 'kl_loss': 4.8775129318237305, 'epoch': 0.02}
{'loss': 10.0267, 'grad_norm': 22.67850685119629, 'learning_rate': 4.999958380063603e-05, 'ce_loss': 0.15073174238204956, 'kl_loss': 2.667358636856079, 'epoch': 0.02}
{'loss': 8.1225, 'grad_norm': 19.435239791870117, 'learning_rate': 4.999953627184326e-05, 'ce_loss': 0.23358678817749023, 'kl_loss': 2.140878200531006, 'epoch': 0.02}
{'loss': 8.5429, 'grad_norm': 16.394500732421875, 'learning_rate': 4.999948617395915e-05, 'ce_loss': 0.10390149056911469, 'kl_loss': 1.3246219158172607, 'epoch': 0.02}
{'loss': 7.6682, 'grad_norm': 37.820701599121094, 'learning_rate': 4.999943350698887e-05, 'ce_loss': 0.10147855430841446, 'kl_loss': 1.431343674659729, 'epoch': 0.02}
{'loss': 8.1267, 'grad_norm': 15.61058235168457, 'learning_rate': 4.999937827093783e-05, 'ce_loss': 0.1530686914920807, 'kl_loss': 1.823141098022461, 'epoch': 0.02}
{'loss': 10.2624, 'grad_norm': 1128.1641845703125, 'learning_rate': 4.9999320465811684e-05, 'ce_loss': 0.15843531489372253, 'kl_loss': 3.411349296569824, 'epoch': 0.02}
{'loss': 10.2626, 'grad_norm': 630.8411254882812, 'learning_rate': 4.9999260091616396e-05, 'ce_loss': 0.13344545662403107, 'kl_loss': 2.583327054977417, 'epoch': 0.02}
{'loss': 13.3102, 'grad_norm': 40.39223098754883, 'learning_rate': 4.999919714835816e-05, 'ce_loss': 0.13522347807884216, 'kl_loss': 1.7596303224563599, 'epoch': 0.02}
{'loss': 12.3488, 'grad_norm': 22.001665115356445, 'learning_rate': 4.999913163604344e-05, 'ce_loss': 0.08840515464544296, 'kl_loss': 2.0223422050476074, 'epoch': 0.02}
{'loss': 8.9883, 'grad_norm': 12.990511894226074, 'learning_rate': 4.999906355467899e-05, 'ce_loss': 0.06113296002149582, 'kl_loss': 1.652596354484558, 'epoch': 0.02}
{'loss': 10.0408, 'grad_norm': 40.7598762512207, 'learning_rate': 4.999899290427178e-05, 'ce_loss': 0.1257951706647873, 'kl_loss': 1.9467949867248535, 'epoch': 0.02}
{'loss': 8.4363, 'grad_norm': 17.308500289916992, 'learning_rate': 4.9998919684829084e-05, 'ce_loss': 0.11675667762756348, 'kl_loss': 1.6786255836486816, 'epoch': 0.02}
{'loss': 10.1784, 'grad_norm': 602.2523803710938, 'learning_rate': 4.9998843896358424e-05, 'ce_loss': 0.2886747717857361, 'kl_loss': 1.5013033151626587, 'epoch': 0.02}
{'loss': 9.7504, 'grad_norm': 23.720523834228516, 'learning_rate': 4.999876553886759e-05, 'ce_loss': 0.3041088581085205, 'kl_loss': 3.0625107288360596, 'epoch': 0.02}
{'loss': 7.646, 'grad_norm': 17.019149780273438, 'learning_rate': 4.999868461236464e-05, 'ce_loss': 0.11415226757526398, 'kl_loss': 1.7266157865524292, 'epoch': 0.02}
{'loss': 8.7454, 'grad_norm': 11.667189598083496, 'learning_rate': 4.9998601116857874e-05, 'ce_loss': 0.09389521926641464, 'kl_loss': 1.3709092140197754, 'epoch': 0.02}
{'loss': 9.1967, 'grad_norm': 14.676915168762207, 'learning_rate': 4.9998515052355886e-05, 'ce_loss': 0.1409684419631958, 'kl_loss': 3.1582541465759277, 'epoch': 0.02}
{'loss': 8.7206, 'grad_norm': 25.368606567382812, 'learning_rate': 4.999842641886752e-05, 'ce_loss': 0.048466362059116364, 'kl_loss': 1.2853610515594482, 'epoch': 0.02}
{'loss': 8.7892, 'grad_norm': 12.73340892791748, 'learning_rate': 4.999833521640187e-05, 'ce_loss': 0.23829486966133118, 'kl_loss': 1.6286571025848389, 'epoch': 0.02}
{'loss': 9.3438, 'grad_norm': 136.7305145263672, 'learning_rate': 4.999824144496833e-05, 'ce_loss': 0.10289579629898071, 'kl_loss': 1.9860210418701172, 'epoch': 0.02}
{'loss': 8.9827, 'grad_norm': 22.402559280395508, 'learning_rate': 4.999814510457652e-05, 'ce_loss': 0.13400906324386597, 'kl_loss': 1.9482342004776, 'epoch': 0.02}
{'loss': 7.5269, 'grad_norm': 14.933101654052734, 'learning_rate': 4.9998046195236355e-05, 'ce_loss': 0.15645092725753784, 'kl_loss': 1.5326263904571533, 'epoch': 0.02}
{'loss': 9.3918, 'grad_norm': 18.996877670288086, 'learning_rate': 4.9997944716957985e-05, 'ce_loss': 0.08887878805398941, 'kl_loss': 1.4424842596054077, 'epoch': 0.02}
{'loss': 8.4279, 'grad_norm': 19.102725982666016, 'learning_rate': 4.9997840669751845e-05, 'ce_loss': 0.11679620295763016, 'kl_loss': 2.343275547027588, 'epoch': 0.02}
{'loss': 10.3498, 'grad_norm': 21.832094192504883, 'learning_rate': 4.999773405362863e-05, 'ce_loss': 0.11084534972906113, 'kl_loss': 1.7027500867843628, 'epoch': 0.02}
{'loss': 11.8759, 'grad_norm': 68.92527770996094, 'learning_rate': 4.999762486859928e-05, 'ce_loss': 0.1317252218723297, 'kl_loss': 1.9181007146835327, 'epoch': 0.02}
{'loss': 8.1569, 'grad_norm': 17.62264633178711, 'learning_rate': 4.999751311467504e-05, 'ce_loss': 0.142670676112175, 'kl_loss': 1.6605100631713867, 'epoch': 0.02}
{'loss': 10.0807, 'grad_norm': 16.385963439941406, 'learning_rate': 4.999739879186739e-05, 'ce_loss': 0.11626741290092468, 'kl_loss': 1.6861180067062378, 'epoch': 0.02}
{'loss': 8.766, 'grad_norm': 12.381460189819336, 'learning_rate': 4.9997281900188064e-05, 'ce_loss': 0.13524550199508667, 'kl_loss': 2.29563045501709, 'epoch': 0.02}
{'loss': 8.1102, 'grad_norm': 12.439517974853516, 'learning_rate': 4.999716243964908e-05, 'ce_loss': 0.0722341313958168, 'kl_loss': 1.5639442205429077, 'epoch': 0.02}
{'loss': 8.2892, 'grad_norm': 21.220550537109375, 'learning_rate': 4.999704041026272e-05, 'ce_loss': 0.08510951697826385, 'kl_loss': 2.143878698348999, 'epoch': 0.02}
{'loss': 7.9092, 'grad_norm': 11.696121215820312, 'learning_rate': 4.999691581204152e-05, 'ce_loss': 0.1228443831205368, 'kl_loss': 2.0730791091918945, 'epoch': 0.03}
{'loss': 11.4639, 'grad_norm': 16.826730728149414, 'learning_rate': 4.9996788644998285e-05, 'ce_loss': 0.18669340014457703, 'kl_loss': 3.6702866554260254, 'epoch': 0.03}
{'loss': 9.1937, 'grad_norm': 16.41072654724121, 'learning_rate': 4.9996658909146084e-05, 'ce_loss': 0.13876357674598694, 'kl_loss': 2.330549955368042, 'epoch': 0.03}
{'loss': 10.8474, 'grad_norm': 14.207286834716797, 'learning_rate': 4.999652660449825e-05, 'ce_loss': 0.10653558373451233, 'kl_loss': 4.979269027709961, 'epoch': 0.03}
{'loss': 7.8346, 'grad_norm': 12.47884464263916, 'learning_rate': 4.9996391731068374e-05, 'ce_loss': 0.10211486369371414, 'kl_loss': 1.4604449272155762, 'epoch': 0.03}
{'loss': 9.1487, 'grad_norm': 15.15164566040039, 'learning_rate': 4.999625428887032e-05, 'ce_loss': 0.08138824254274368, 'kl_loss': 1.4653980731964111, 'epoch': 0.03}
{'loss': 9.7218, 'grad_norm': 19.24510383605957, 'learning_rate': 4.9996114277918224e-05, 'ce_loss': 0.09779170155525208, 'kl_loss': 1.706491470336914, 'epoch': 0.03}
{'loss': 8.273, 'grad_norm': 13.977298736572266, 'learning_rate': 4.999597169822646e-05, 'ce_loss': 0.14763933420181274, 'kl_loss': 1.7547931671142578, 'epoch': 0.03}
{'loss': 9.1479, 'grad_norm': 14.055489540100098, 'learning_rate': 4.999582654980968e-05, 'ce_loss': 0.13009531795978546, 'kl_loss': 2.132542133331299, 'epoch': 0.03}
{'loss': 8.4276, 'grad_norm': 10.543133735656738, 'learning_rate': 4.99956788326828e-05, 'ce_loss': 0.13515408337116241, 'kl_loss': 1.5665593147277832, 'epoch': 0.03}
{'loss': 9.1697, 'grad_norm': 12.368263244628906, 'learning_rate': 4.9995528546861014e-05, 'ce_loss': 0.08277186751365662, 'kl_loss': 1.5377562046051025, 'epoch': 0.03}
{'loss': 10.6207, 'grad_norm': 17.0234317779541, 'learning_rate': 4.9995375692359755e-05, 'ce_loss': 0.0916125476360321, 'kl_loss': 2.3525283336639404, 'epoch': 0.03}
{'loss': 16.2803, 'grad_norm': 45.19334411621094, 'learning_rate': 4.999522026919473e-05, 'ce_loss': 0.10035744309425354, 'kl_loss': 1.6555765867233276, 'epoch': 0.03}
{'loss': 7.9491, 'grad_norm': 18.10515785217285, 'learning_rate': 4.999506227738191e-05, 'ce_loss': 0.12623295187950134, 'kl_loss': 1.6542314291000366, 'epoch': 0.03}
{'loss': 11.6074, 'grad_norm': 45.227867126464844, 'learning_rate': 4.999490171693754e-05, 'ce_loss': 0.1729164868593216, 'kl_loss': 2.8107144832611084, 'epoch': 0.03}
{'loss': 10.6169, 'grad_norm': 25.505123138427734, 'learning_rate': 4.9994738587878116e-05, 'ce_loss': 0.07579920440912247, 'kl_loss': 1.5964514017105103, 'epoch': 0.03}
{'loss': 9.0716, 'grad_norm': 15.767266273498535, 'learning_rate': 4.999457289022039e-05, 'ce_loss': 0.20262093842029572, 'kl_loss': 2.792998790740967, 'epoch': 0.03}
{'loss': 8.5167, 'grad_norm': 23.355920791625977, 'learning_rate': 4.999440462398142e-05, 'ce_loss': 0.1212807297706604, 'kl_loss': 1.6879180669784546, 'epoch': 0.03}
{'loss': 8.1509, 'grad_norm': 28.580965042114258, 'learning_rate': 4.999423378917847e-05, 'ce_loss': 0.0977625623345375, 'kl_loss': 1.4315849542617798, 'epoch': 0.03}
{'loss': 7.5019, 'grad_norm': 12.320178985595703, 'learning_rate': 4.99940603858291e-05, 'ce_loss': 0.19540175795555115, 'kl_loss': 1.9579205513000488, 'epoch': 0.03}
{'loss': 7.8449, 'grad_norm': 11.539592742919922, 'learning_rate': 4.999388441395114e-05, 'ce_loss': 0.14396776258945465, 'kl_loss': 2.527322292327881, 'epoch': 0.03}
{'loss': 8.8598, 'grad_norm': 12.538361549377441, 'learning_rate': 4.9993705873562665e-05, 'ce_loss': 0.14241209626197815, 'kl_loss': 2.398458242416382, 'epoch': 0.03}
{'loss': 9.0045, 'grad_norm': 15.747960090637207, 'learning_rate': 4.999352476468203e-05, 'ce_loss': 0.06706225126981735, 'kl_loss': 1.4809458255767822, 'epoch': 0.03}
{'loss': 8.2812, 'grad_norm': 13.310368537902832, 'learning_rate': 4.999334108732784e-05, 'ce_loss': 0.16422750055789948, 'kl_loss': 1.8324453830718994, 'epoch': 0.03}
{'loss': 8.3891, 'grad_norm': 11.586621284484863, 'learning_rate': 4.999315484151898e-05, 'ce_loss': 0.0721340924501419, 'kl_loss': 1.8895263671875, 'epoch': 0.03}
{'loss': 9.135, 'grad_norm': 16.856828689575195, 'learning_rate': 4.999296602727458e-05, 'ce_loss': 0.13681720197200775, 'kl_loss': 2.8309133052825928, 'epoch': 0.03}
  warnings.warn(
                                                                                                                                                        
{'loss': 8.7351, 'grad_norm': 11.447863578796387, 'learning_rate': 4.999277464461405e-05, 'ce_loss': 0.07695434242486954, 'kl_loss': 1.4627397060394287, 'epoch': 0.03}
{'loss': 10.3007, 'grad_norm': 17.615161895751953, 'learning_rate': 4.9992580693557054e-05, 'ce_loss': 0.1558990329504013, 'kl_loss': 2.995609760284424, 'epoch': 0.03}
{'loss': 8.717, 'grad_norm': 16.36104393005371, 'learning_rate': 4.999238417412352e-05, 'ce_loss': 0.12481773644685745, 'kl_loss': 1.8892326354980469, 'epoch': 0.03}
